sep=,
"Data","Doc.","Artigo [Documentos GC Lin]","Descrição [Artigos]","Observ. [Artigos]","Quant [Documentos GC Lin]","Valor [Documentos GC Lin]","Desconto [Documentos GC Lin]","Família [Artigos]","Nome [Clientes]","Vendedor [Documentos GC Lin]"
"04-09-2025","ORC",="140514","BROCA COBALTO C.MORSE LONGA",="16.00","1","95",="0","OSAWA","FELGRAVA MOLDES, LDA.","DB"
"04-09-2025","ORC","SC","Art 0235 KENNON","","1","64",="0","","FELGRAVA MOLDES, LDA.","DB"
"04-09-2025","ORC","SC","Art 0235 KENNON","","1","65",="0","","FELGRAVA MOLDES, LDA.","DB"
"04-09-2025","ORC","","","","0","0",="0","","FELGRAVA MOLDES, LDA.","DB"
"04-09-2025","ORC",="140763","BROCA COBALTO EXTRA LONGA","2691LS 12 mm","1","62,6",="0","OSAWA","FELGRAVA MOLDES, LDA.","DB"
"04-09-2025","ORC","P","Portes","Portes","0","0",="0","","AMC PINA FERRAMENTAS UNIPESSOAL LDA","AB"
"04-09-2025","ORC",="116809","CAÇONETE 0 HSS DIN223","M 12,00x1.25-38x10 ESQ  26221","0","0",="20","VOLKEL","AMC PINA FERRAMENTAS UNIPESSOAL LDA","AB"
"04-09-2025","ORC",="128754","PLAQUETE","KNUX160405R1 KCU25","0","0",="35","KENNA","MANUEL FARIA RODRIGUES, LDA","OC"
"04-09-2025","ORC",="145010","FRESA MD 3N RAIO P/ALU.","HFA3D 6x20 mm R0,1 DLC","0","0",="0","OSAWA","CLIENTE 3000","AB"
"04-09-2025","ORC",="131375","PINÇA ELÁSTICA","ZY-20002 6/5 ER25","0","0",="0","HTK","CLIENTE 3000","AB"
"04-09-2025","ORC",="105824","PINÇA","ER 25 430 E Ø6 D=26 L=34","1","19,5",="0","EROGLU","CLIENTE 3000","AB"
"04-09-2025","ORC","","","","0","0",="0","","CLIENTE 3000","AB"
"04-09-2025","ORC","SC","Art 0235 KENNON","","1","59,77",="0","","CLIENTE 3000","AB"
"04-09-2025","ORC",="116216","PORTA PINÇAS","CIL. Ø40 ER 32 (2-20) 100","0","0",="0","EROGLU","ABER HYDRAULICS, S.A.","VT"
"04-09-2025","ORC",="108760","CHAVE","ER 32 (2-20) D=50 SEXT.","0","0",="0","EROGLU","ABER HYDRAULICS, S.A.","VT"
"04-09-2025","ORC",="105804","CHAVE","ER 40 (3-26) D=63 SEXT.","0","0",="0","EROGLU","ABER HYDRAULICS, S.A.","VT"
"04-09-2025","ORC",="107079","PINÇA","ER 40 472 E Ø25 D=41 L=46","0","0",="0","EROGLU","ABER HYDRAULICS, S.A.","VT"
"04-09-2025","ORC","","","","0","0",="0","","ABER HYDRAULICS, S.A.","VT"
"04-09-2025","ORC","","","","0","0",="0","","ABER HYDRAULICS, S.A.","VT"
"04-09-2025","ORC",="119896","PORTA PINÇAS","CIL. Ø40 ER 40 (3-26) 100","0","0",="0","EROGLU","ABER HYDRAULICS, S.A.","VT"
"04-09-2025","ORC",="122351","BROCA","KSEM140R5WN16M","0","0",="20","KENNA","METALÚRGICA DO FOJO, LDA.","DB"
"04-09-2025","ORC",="119995","PLAQUETE","KSEM1600HPGM KC7315","0","0",="30","KENNA","METALÚRGICA DO FOJO, LDA.","DB"
"04-09-2025","ORC",="119479","PLAQUETE","KSEM1800HPGM KC7315","0","0",="30","KENNA","METALÚRGICA DO FOJO, LDA.","DB"
"04-09-2025","ORC",="122145","PLAQUETE","KSEM1300HPGM KC7315","0","0",="30","KENNA","METALÚRGICA DO FOJO, LDA.","DB"
"04-09-2025","ORC",="122149","PLAQUETE","KSEM1400HPGM KC7315","0","0",="30","KENNA","METALÚRGICA DO FOJO, LDA.","DB"
"04-09-2025","ORC",="114253","FRESA ESCAREAR MD 3NAV","AV 6MD 10,40mm 90º","1","285,5",="0","BLUE-M","METALONGO METALÚRGICA DE VALONGO, LDA","VT"
"04-09-2025","ORC","P","Portes","Portes","1","4,5",="0","","MAVIQUIM - SERRALHARIA MECÂNICA, LDA","VT"
"04-09-2025","ORC","SC","Art 0235 KENNON","","1","5,5",="0","","MAVIQUIM - SERRALHARIA MECÂNICA, LDA","VT"
"04-09-2025","ORC","SC","Art 0235 KENNON","","1","5,3",="0","","MAVIQUIM - SERRALHARIA MECÂNICA, LDA","VT"
"04-09-2025","ORC","SC","Art 0235 KENNON","","1","4,3",="0","","MAVIQUIM - SERRALHARIA MECÂNICA, LDA","VT"
"04-09-2025","ORC","SC","Art 0235 KENNON","","1","5,5",="0","","MAVIQUIM - SERRALHARIA MECÂNICA, LDA","VT"
"04-09-2025","ORC","PP","Portes grátis em compras acima de 100€","","1","0",="0",="0","ANTÓNIO SILVA ALBINO, LDA.","HR"
"04-09-2025","ORC",="103646","SERRA MECÂNICA BI-METÁLICA","3809 450x32,00x01,60  6D","1","26,2",="0","BAHCO","ANTÓNIO SILVA ALBINO, LDA.","HR"
"04-09-2025","ORC","P","Portes","Portes","1","4,5",="0","","ANTÓNIO SILVA ALBINO, LDA.","HR"
"04-09-2025","ORC",="131433","BANDA LUMINOSA DE LED P/TURNADO","PRO LED 2M  579609","1","146,2",="0","KNUTH","ESCUDO IBERIA - REVESTIMENTOS E COMPONENTES TECNICOS UNIPESSOAL LDA","DA"
"04-09-2025","ORC","KM","Custo do Kilometro","","1","0",="0","","ESCUDO IBERIA - REVESTIMENTOS E COMPONENTES TECNICOS UNIPESSOAL LDA","DA"
"04-09-2025","ORC","DESL","Custo Deslocação Hora","","1","0",="0","","ESCUDO IBERIA - REVESTIMENTOS E COMPONENTES TECNICOS UNIPESSOAL LDA","DA"
"04-09-2025","ORC","TRAB","Custo Mão de Obra Hora","","1","0",="0","","ESCUDO IBERIA - REVESTIMENTOS E COMPONENTES TECNICOS UNIPESSOAL LDA","DA"
"04-09-2025","ORC","","","","0","0",="0","","ESCUDO IBERIA - REVESTIMENTOS E COMPONENTES TECNICOS UNIPESSOAL LDA","DA"
"04-09-2025","ORC","","","","0","0",="0","","ESCUDO IBERIA - REVESTIMENTOS E COMPONENTES TECNICOS UNIPESSOAL LDA","DA"
"04-09-2025","ORC","","","","0","0",="0","","ESCUDO IBERIA - REVESTIMENTOS E COMPONENTES TECNICOS UNIPESSOAL LDA","DA"
"04-09-2025","ORC","","","","0","0",="0","","ESCUDO IBERIA - REVESTIMENTOS E COMPONENTES TECNICOS UNIPESSOAL LDA","DA"
"04-09-2025","ORC","","","","0","0",="0","","ESCUDO IBERIA - REVESTIMENTOS E COMPONENTES TECNICOS UNIPESSOAL LDA","DA"
"04-09-2025","ORC","","","","0","0",="0","","ESCUDO IBERIA - REVESTIMENTOS E COMPONENTES TECNICOS UNIPESSOAL LDA","DA"
"04-09-2025","ORC","SC","Art 0235 KENNON","","1","231,24",="0","","ROCANA - CANALIZAÇÕES CLIMATIZAÇÃO E MAQUINAS LDA","OC"
"04-09-2025","ORC",="105276","BUCHA P/TORNO PRECISÃO","ZNS00 315x3  313ZNS","1","1621",="0","KOMTAS","ROCANA - CANALIZAÇÕES CLIMATIZAÇÃO E MAQUINAS LDA","OC"
"04-09-2025","ORC",="100160","APERTADOR FECHO","GH 40341","20","752",="0","GOOD","ECOFLOC METALOMECÂNICA EQUIPAMENTOS AMBIENTAIS,LDA","DB"
"04-09-2025","ORC","","","","0","0",="0","","ECOFLOC METALOMECÂNICA EQUIPAMENTOS AMBIENTAIS,LDA","DB"
"04-09-2025","ORC",="119824","MACHO HSSG DIN 40432","PG 16,00x18  65716","1","35,4",="0","VOLKEL","TOMÁS CASTRO SILVA, LDA.","VT"
"04-09-2025","ORC","P","Portes","Portes","1","4,5",="0","","TOMÁS CASTRO SILVA, LDA.","VT"
"04-09-2025","ORC",="104268","BURIL HSS COBALTO C-10 FORM.B","Qd 10,0x10,0x200mm","0","0",="0","HAAG","MECANARTE METALÚRGICA LAGÔA, LDA.","OC"
"04-09-2025","ORC",="104267","BURIL HSS COBALTO C-10 FORM.B","Qd 10,0x10,0x150mm","0","0",="0","HAAG","MECANARTE METALÚRGICA LAGÔA, LDA.","OC"
"04-09-2025","ORC","P","Portes","Portes","1","4,5",="0","","SERMOCOL - SERRALHARIA DE MOLDES, CUNHOS E CORTANTES, LDA","HR"
"04-09-2025","ORC",="114181","MACHO MÁQ HSSE DIN376 FORMA B","M 20,00x2.50 SP ESQ  34566","1","93",="0","VOLKEL","SERMOCOL - SERRALHARIA DE MOLDES, CUNHOS E CORTANTES, LDA","HR"
"04-09-2025","ORC",="120919","MACHO MÁQ HSSE DIN376 FORMA C","UNC 1/2"x13Fios Helic.  75722","1","65",="0","VOLKEL","MILLMAJ - METALOMECANICA DE PRECISÃO E PROJETO LDA","OC"
"04-09-2025","ORC","P","Portes","Portes","1","4,5",="0","","MILLMAJ - METALOMECANICA DE PRECISÃO E PROJETO LDA","OC"
"04-09-2025","ORC",="112135","PRENSA PREC/AÇO 60HRc 0,02mm","MSR 150/300  161826","1","1055",="0","ROHM","ARMÉNIO FREITAS CAMÕES, LDA.","VT"
"04-09-2025","ORC",="122911","PRENSA PRECISÃO","GT853 165 150/300","1","600",="0","HTK","ARMÉNIO FREITAS CAMÕES, LDA.","VT"
"04-09-2025","ORC",="122911","PRENSA PRECISÃO","GT853 165 150/300","2","1020",="15","HTK","ARMÉNIO FREITAS CAMÕES, LDA.","VT"
"04-09-2025","ORC","","","","0","0",="0","","ARMÉNIO FREITAS CAMÕES, LDA.","VT"
"04-09-2025","ORC","P","Portes","Portes","0","0",="0","","MAVIQUIM - SERRALHARIA MECÂNICA, LDA","VT"
"04-09-2025","ORC",="146384","V-COIL STANDARD REFILL","VC M 10,00X1.50 2xD Pack 5pcs","0","0",="0","VOLKEL","MAVIQUIM - SERRALHARIA MECÂNICA, LDA","VT"
"04-09-2025","ORC",="146385","V-COIL STANDARD REFILL","VC M 12,00X1.75 2xD Pack 5pcs","0","0",="0","VOLKEL","MAVIQUIM - SERRALHARIA MECÂNICA, LDA","VT"
"04-09-2025","ORC",="146383","V-COIL STANDARD REFILL","VC M 8,00X1.25 2xD Pack 10pcs","0","0",="0","VOLKEL","MAVIQUIM - SERRALHARIA MECÂNICA, LDA","VT"
"04-09-2025","ORC",="146382","V-COIL STANDARD REFILL","VC M 6,00X1.00 2.5xD Pack 10pcs","0","0",="0","VOLKEL","MAVIQUIM - SERRALHARIA MECÂNICA, LDA","VT"
"04-09-2025","ORC",="122217","PORTA PINÇAS","HSK E50 E ER 32 (2-20)-80","1","98,72",="20","EROGLU","ÁLAMO - FERRAMENTAS, UNIPESSOAL LDA","AB"
"04-09-2025","ORC",="129222","MACHO HSS DIN371 ISO2(6H)","M 3,00x0.50 Helic  (SP-VA)","0","0",="50","YAMAWA","SIROCO SOC. INDÚSTRIAL ROBÓTICA CONTROLO, SA.","OC"
"04-09-2025","ORC",="130236","MACHO HSS DIN371 ISO2X","M 3,00x0.50 SP (PO-VA)","0","0",="50","YAMAWA","SIROCO SOC. INDÚSTRIAL ROBÓTICA CONTROLO, SA.","OC"
"05-09-2025","ORC","SC","Art 0235 KENNON","","1","191,8",="0","","SUCENARTE - JOSÉ CARLOS RAMOS SUCENA","HR"
"05-09-2025","ORC",="120417","ACESSÓRIO P/LV105 CONJUNTO","ANILHA MOLA 31,50x16,3x2mm 78pcs","1","198,3",="0","PINNAC","MANUTRIAL MANUTENÇÃO INDUSTRIAL LDA","DA"
"05-09-2025","ORC",="120209","BROCA MD 5xD RI","355HPU 8,5 mm","0","0",="0","OSAWA","EMBALUSA REPRESENTAÇÃO E COMERCIALIZAÇÃO DE EQUIPAMENTOS E SERVIÇOS LDA","FL"
"05-09-2025","ORC",="114645","MASSA ROSCAR","CIMTAP-5Kg  3796817","0","0",="10","CIMCOL","IRMÃOS SOUSA, SA.","VT"
"05-09-2025","ORC",="131833","PLAQUETE","CCMT120408LF KCP25C","10","128,05",="35","KENNA","COVITOOL COMÈRCIO MAQ. FERR. PROFISSIONAIS, LDA.","AB"
"05-09-2025","ORC",="132309","PLAQUETE","DNMG150608MP KCU10B","10","158,6",="35","KENNA","COVITOOL COMÈRCIO MAQ. FERR. PROFISSIONAIS, LDA.","AB"
"05-09-2025","ORC","SC","Art 0235 KENNON","","1","107,28",="0","","SMAV-TOOL LDA","HR"
"05-09-2025","ORC","SC","Art 0235 KENNON","","1","260,7",="0","","SMAV-TOOL LDA","HR"
"05-09-2025","ORC",="115053","BROCA CILINDRICA DIN338N","SET4 M5 6,00-10,00x0,10 Jogo","0","0",="0","OSBORN","SMAV-TOOL LDA","HR"
"05-09-2025","ORC",="115959","BROCA CILINDRICA DIN338N","SET3 M4 1,00-5,90x0,10 Jogo","0","0",="0","OSBORN","SMAV-TOOL LDA","HR"
"05-09-2025","ORC",="121796","MACHO MÁQ HSSE DIN376/B","M 24,00x3.00 SP ESQ  34574","0","0",="0","VOLKEL","VMSS TORNEIRO MECÂNICO, LDA.","OC"
"05-09-2025","ORC",="116208","MACHO MÁQ HSSE DIN374/B","M 22,00x1.50 SP ESQ  34845","0","0",="0","VOLKEL","VMSS TORNEIRO MECÂNICO, LDA.","OC"
"05-09-2025","ORC",="130264","MACHO HSS DIN374 ISO2X","M 22,00x1.50 SP (PO-VA)","0","0",="0","YAMAWA","VMSS TORNEIRO MECÂNICO, LDA.","OC"
"05-09-2025","ORC",="130250","MACHO HSS DIN376 ISO2X","M 24,00x3.00 SP (PO-VA)","0","0",="50","YAMAWA","VMSS TORNEIRO MECÂNICO, LDA.","OC"
"05-09-2025","ORC","","","","0","0",="0","","VMSS TORNEIRO MECÂNICO, LDA.","OC"
"05-09-2025","ORC",="100715","CHAVE DINAMOM Q/1/2"","1040 70/350 Nm","1","146,1",="0","TECNO","PAKA II SYSTEMS & SERVICES UNIPESSOAL, LDA","OC"
"05-09-2025","ORC",="110446","MACHO HSSE B/VERMELHA DIN371","M 6,00x1.00 Helic A/DUROS  TM1530","0","0",="25","NATSU","SERMOCOL - SERRALHARIA DE MOLDES, CUNHOS E CORTANTES, LDA","HR"
"05-09-2025","ORC","P","Portes","Portes","0","0",="0","","SERMOCOL - SERRALHARIA DE MOLDES, CUNHOS E CORTANTES, LDA","HR"
"05-09-2025","ORC",="101230","PLAQUETE","KNUX 160405RN","0","0",="20","FERVI","ROLMAQUINAS ROLAMENTOS MÁQUINAS, LDA.","AB"
"05-09-2025","ORC","P","Portes","Portes","0","0",="0","","ROLMAQUINAS ROLAMENTOS MÁQUINAS, LDA.","AB"
"05-09-2025","ORC","SC","Art 0235 KENNON","","1","184,5",="0","","CLIENTE 3000","AB"
"05-09-2025","ORC",="100285","BROCA CILINDRICA DIN338N 8208010725","0 HSS 7,25mm","6","19,2",="0","OSBORN","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"05-09-2025","ORC",="110444","MACHO HSSE B/VERMELHA DIN371","M 4,00x0.70 Helic A/DUROS  TM1530","10","63,75",="25","NATSU","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"05-09-2025","ORC",="100324","BROCA CILINDRICA DIN338N 8208011175","0 HSS 11,75mm","4","42,4",="0","OSBORN","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"05-09-2025","ORC",="110454","MACHO HSSE B/VERMELHA DIN371","M 10,00x1.50 SP A/DUROS  TM2716","6","60,75",="25","NATSU","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"05-09-2025","ORC",="110983","MACHO HSSE B/VERMELHA DIN371","M 3,00x0.50 Helic A/DUROS  TM1530","10","63,75",="25","NATSU","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"05-09-2025","ORC",="110445","MACHO HSSE B/VERMELHA DIN371","M 5,00x0.80 Helic A/DUROS  TM1530","10","64,5",="25","NATSU","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"05-09-2025","ORC",="100325","BROCA CILINDRICA DIN338N","0 HSS 12,00mm","4","30",="0","OSBORN","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"05-09-2025","ORC",="100318","BROCA CILINDRICA DIN338N 8208011075","0 HSS 10,75mm","4","29,2",="0","OSBORN","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"05-09-2025","ORC",="110453","MACHO HSSE B/VERMELHA DIN371","M 8,00x1.25 SP A/DUROS  TM2716","10","84,75",="25","NATSU","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"05-09-2025","ORC",="110448","MACHO HSSE B/VERMELHA DIN371","M 10,00x1.50 Helic A/DUROS  TM1530","6","60,75",="25","NATSU","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"05-09-2025","ORC",="100214","BROCA CILINDRICA DIN338N","0 HSS 2,50mm","10","12",="0","OSBORN","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"05-09-2025","ORC",="100240","BROCA CILINDRICA DIN338N","0 HSS 4,00mm","10","13",="0","OSBORN","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"05-09-2025","ORC",="110450","MACHO HSSE B/VERMELHA DIN371","M 4,00x0.70 SP A/DUROS  TM2716","10","63,75",="25","NATSU","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"05-09-2025","ORC",="110447","MACHO HSSE B/VERMELHA DIN371","M 8,00x1.25 Helic A/DUROS  TM1530","10","84,75",="25","NATSU","SUCOREMA SUBCONTRATO, FAB. REP. MÁQUINAS.,LDA.","OC"
"08-09-2025","ORC",="119406","PORTA PINÇAS","HSK F63 F ER 32 (2-20)-68","7","892,5",="0","EROGLU","CENTRO FORMAÇÃO PROFISSIONAL IND. FUNDIÇÃO","VT"
"08-09-2025","ORC",="106137","PINÇA","JOGO B ER 40 472 E (3-26)","1","528,5",="0","EROGLU","CENTRO FORMAÇÃO PROFISSIONAL IND. FUNDIÇÃO","VT"
"08-09-2025","ORC",="140193","ESTANTE P/ CONE C/ RODAS","HSK 50","1","682",="0","EROGLU","CENTRO FORMAÇÃO PROFISSIONAL IND. FUNDIÇÃO","VT"
"08-09-2025","ORC",="117883","AZERADOR UNIVERSAL","106000 2MM 3D","1","255,2",="0","HAFSCH","CENTRO FORMAÇÃO PROFISSIONAL IND. FUNDIÇÃO","VT"
"08-09-2025","ORC",="116787","BLOCO MONTAGEM","SK40/BT 40/HSK 63/EPS 63","1","175",="0","EROGLU","CENTRO FORMAÇÃO PROFISSIONAL IND. FUNDIÇÃO","VT"
"08-09-2025","ORC",="105843","PINÇA","ER 32 470 E Ø20 D=33 L=40","2","37",="0","EROGLU","CENTRO FORMAÇÃO PROFISSIONAL IND. FUNDIÇÃO","VT"
"08-09-2025","ORC",="116786","PORTA PINÇAS","HSK F63 F ER 40 (3-26)-80","5","665",="0","EROGLU","CENTRO FORMAÇÃO PROFISSIONAL IND. FUNDIÇÃO","VT"
"08-09-2025","ORC","SC","Art 0235 KENNON","","1","135,9",="0","","CENTRO FORMAÇÃO PROFISSIONAL IND. FUNDIÇÃO","VT"
"08-09-2025","ORC",="108760","CHAVE","ER 32 (2-20) D=50 SEXT.","1","20",="0","EROGLU","CENTRO FORMAÇÃO PROFISSIONAL IND. FUNDIÇÃO","VT"
"08-09-2025","ORC",="105804","CHAVE","ER 40 (3-26) D=63 SEXT.","1","25,5",="0","EROGLU","CENTRO FORMAÇÃO PROFISSIONAL IND. FUNDIÇÃO","VT"
"08-09-2025","ORC",="132809","BROCA","B052A10000CPG KC7325","0","0",="20","KENNA","SOCIDIAS, S.A.","VT"
"08-09-2025","ORC",="123352","PLAQUETE","KSEM2200HPGM KCPM45","0","0",="30","KENNA","SOCIDIAS, S.A.","VT"
"08-09-2025","ORC","G","KIT PROMOCIONAL","","1","0",="0","","AJP MOTOS, SA","OC"
"08-09-2025","ORC",="122745","PLAQUETE","TCMT 16T308MG CM6125","20","132",="0","NATSU","AJP MOTOS, SA","OC"
"08-09-2025","ORC",="116373","SUPORTE TORNO INT","S20R STFCR-16","1","0",="0","SMOXH","AJP MOTOS, SA","OC"
"08-09-2025","ORC",="118300","FLUIDO REFRIGERAÇÃO P/CORTE METAIS","CIMSTAR MB278FF-200 6519440","1","1461,1",="5","CIMCOL","AF AZEVEDOS, FERRAMENTAS, LDA.","OC"
"08-09-2025","ORC",="133563","FRESA TUNGS 2N CURTA","BD550 D12×30×D12×75L—2F","1","18,1",="0","HTK","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="121991","FRESA MD 4N","G2CS4 25 mm","1","219,8",="0","OSAWA","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="133417","FRESA TUNGS 2N CURTA","BD550 D8×20×D8×60L—2F","1","7,6",="0","HTK","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="133632","FRESA TUNGS 4N CURTA","BD550 D8×20×D8×60L—4F","1","7,6",="0","HTK","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="133414","FRESA TUNGS 2N CURTA","BD550 D16×45×D16×100L—2F","1","48,3",="0","HTK","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="133554","FRESA TUNGS 4N CURTA","BD550 D6×15×D6×50L—4F","1","4,2",="0","HTK","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="133634","FRESA TUNGS 4N CURTA","BD550 D12×30×D12×75L—4F","1","18,1",="0","HTK","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="133633","FRESA TUNGS 4N CURTA","BD550 D10×25×D10×75L—4F","1","12,9",="0","HTK","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="133636","FRESA TUNGS 4N CURTA","BD550 D16×45×D16×100L—4F","1","48,3",="0","HTK","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="133638","FRESA TUNGS 4N CURTA","BD550 D20×45×D20×100L—4F","1","72,5",="0","HTK","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="145070","FRESA MD 4N","G2CS4 22 mm","1","219,8",="0","OSAWA","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="133424","FRESA TUNGS 2N CURTA","BD550 D6×15×D6×50L—2F","1","4,2",="0","HTK","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="133442","FRESA TUNGS 2N CURTA","BD550 D10×25×D10×75L—2F","1","12,9",="0","HTK","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="133435","FRESA TUNGS 2N CURTA","BD550 D20×45×D20×100L—2F","1","72,5",="0","HTK","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC","","","","0","0",="0","","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC","","","","0","0",="0","","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="133767","CINTA SERRA","2480 27x0,9 5/8D EPIC GP","0","0",="0","SIMOND","CENTRO FORMAÇÃO PROFISSIONAL IND. FUNDIÇÃO","VT"
"08-09-2025","ORC",="133767","CINTA SERRA","2480 27x0,9 5/8D EPIC GP","0","0",="0","SIMOND","CENTRO FORMAÇÃO PROFISSIONAL IND. FUNDIÇÃO","VT"
"08-09-2025","ORC","G","KIT PROMOCIONAL","","0","0",="0","","CENTRO FORMAÇÃO PROFISSIONAL IND. FUNDIÇÃO","VT"
"08-09-2025","ORC",="110917","MAQUINA AFIAR FRESAS","GH 413","1","1528",="0","LI-HSU","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="110324","MAQUINA AFIAR FRESAS","GH 1225","1","2040",="0","LI-HSU","METALÚRGICA TÂMEGA TEIXEIRA & TORRES, SA.","DB"
"08-09-2025","ORC",="103161","MACHO MAN HSSGT","M 16,00x1.50 Par  26366","0","0",="0","VOLKEL","CLIENTE 3000","AB"
"08-09-2025","ORC",="144516","FRESA MD 2N LONGA C/PESC. MINI","MEXLN2 2x25 mm","0","0",="0","OSAWA","CLIENTE 3000","AB"
"08-09-2025","ORC",="123274","BUCHA P/TORNO AÇO DIN6350","DURO M 250x3 CAMLOCK KK8  185439","1","974",="0","ROHM","JOSÉ MC DINIS UNIPESSOAL, LDA","FL"
"08-09-2025","ORC",="115098","MANDRIL MÁQ ENC/0 TUNGS DIN212D","15660 5,00mm MD","3","169,2",="0","NUI","ATENA AUTOMAÇÃO INDUSTRIAL, LDA.","HR"
"08-09-2025","ORC",="116808","MACHO MAN HSSG DIN2181","M 12,00x1.25 Par ESQ  26021","1","28,2",="0","VOLKEL","AL-MANUTENÇÃO INDUSTRIAL, LDA.","DB"
"08-09-2025","ORC","P","Portes","Portes","1","4,5",="0","","AL-MANUTENÇÃO INDUSTRIAL, LDA.","DB"
"08-09-2025","ORC",="110354","FRESA TUNGS 4N CURTA","460 LH4EM120 ALTIN 12,00mm","0","0",="20","LH","SERMEC II IND., COMÉRCIO SERVIÇOS, SA","VT"
"08-09-2025","ORC",="130234","MACHO HSS DIN371 ISO2X","M 2,00x0.40 SP (PO-VA)","0","0",="45","YAMAWA","SERMEC II IND., COMÉRCIO SERVIÇOS, SA","VT"
"08-09-2025","ORC",="110351","FRESA TUNGS 4N CURTA","460 LH4EM060 ALTIN 6,00mm","0","0",="20","LH","SERMEC II IND., COMÉRCIO SERVIÇOS, SA","VT"
"08-09-2025","ORC",="110869","FRESA TUNGS 2N CURTA BOL","460 LH2BZ025 ALTIN 2,50mm","0","0",="20","LH","SERMEC II IND., COMÉRCIO SERVIÇOS, SA","VT"
"08-09-2025","ORC",="117922","ESPELHO TELESCÓPICO","5515T-52","0","0",="10","BAHCO","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"08-09-2025","ORC",="107006","ARMAÇÃO SERROTE",="319","1","17,55",="10","BAHCO","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"08-09-2025","ORC",="121856","MARTELO CAB/NYLON","3625 S 35 610grs","1","21,15",="10","BAHCO","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"08-09-2025","ORC",="119464","RISCADOR P/ GRAMINHO","T 100 300P","1","5,72",="10","FERVI","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"08-09-2025","ORC",="133028","ACESSÓRIOS","170.274","1","89,72",="10","KENNA","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"08-09-2025","ORC",="109459","FITA MÉTRICA PONTA MAGNÉTICA","MTS 5 25","0","0",="10","BAHCO","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"08-09-2025","ORC",="121455","ALICATE PRESSÃO",="2953200","1","23,13",="10","BAHCO","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"08-09-2025","ORC",="102644","MARTELO BOLA",="479 8","1","23,22",="10","BAHCO","CEI COMPANHIA EQUIPAMENTOS INDUSTRIAIS,LDA","OC"
"08-09-2025","ORC",="132151","PLAQUETE","CNMG120408RP KCU10B","0","0",="48","KENNA","SERMEC II IND., COMÉRCIO SERVIÇOS, SA","VT"
